Council area,Year,Sex,Age group,Type,Life expectancy
Argyll and Bute,2001-03,Male,85 to 89,Lower_CI,4.753645392
Argyll and Bute,2001-03,Male,85 to 89,Upper_CI,5.623160485
Argyll and Bute,2001-03,Male,90 and over,Estimate,3.802721088
Argyll and Bute,2001-03,Male,90 and over,Lower_CI,3.187980516
Argyll and Bute,2001-03,Male,90 and over,Upper_CI,4.417461661
Argyll and Bute,2001-03,Female,0,Estimate,79.65773976
Argyll and Bute,2001-03,Female,0,Lower_CI,78.96490637
Argyll and Bute,2001-03,Female,0,Upper_CI,80.35057314
Argyll and Bute,2001-03,Female,1 to 4,Estimate,78.86845152
Argyll and Bute,2001-03,Female,1 to 4,Lower_CI,78.216103
Argyll and Bute,2001-03,Female,1 to 4,Upper_CI,79.52080005
Argyll and Bute,2001-03,Female,5 to 9,Estimate,74.92576258
Argyll and Bute,2001-03,Female,5 to 9,Lower_CI,74.28267157
Argyll and Bute,2001-03,Female,5 to 9,Upper_CI,75.56885359
Argyll and Bute,2001-03,Female,10 to 14,Estimate,69.92576258
Argyll and Bute,2001-03,Female,10 to 14,Lower_CI,69.28267157
Argyll and Bute,2001-03,Female,10 to 14,Upper_CI,70.56885359
Argyll and Bute,2001-03,Female,15 to 19,Estimate,64.92576258
Argyll and Bute,2001-03,Female,15 to 19,Lower_CI,64.28267157
Argyll and Bute,2001-03,Female,15 to 19,Upper_CI,65.56885359
Argyll and Bute,2001-03,Female,20 to 24,Estimate,60.23565573
Argyll and Bute,2001-03,Female,20 to 24,Lower_CI,59.63173743
Argyll and Bute,2001-03,Female,20 to 24,Upper_CI,60.83957403
Argyll and Bute,2001-03,Female,25 to 29,Estimate,55.46000256
Argyll and Bute,2001-03,Female,25 to 29,Lower_CI,54.89517425
Argyll and Bute,2001-03,Female,25 to 29,Upper_CI,56.02483087
Argyll and Bute,2001-03,Female,30 to 34,Estimate,50.54132935
Argyll and Bute,2001-03,Female,30 to 34,Lower_CI,49.98699386
Argyll and Bute,2001-03,Female,30 to 34,Upper_CI,51.09566483
Argyll and Bute,2001-03,Female,35 to 39,Estimate,45.71033027
Argyll and Bute,2001-03,Female,35 to 39,Lower_CI,45.17079119
Argyll and Bute,2001-03,Female,35 to 39,Upper_CI,46.24986935
Argyll and Bute,2001-03,Female,40 to 44,Estimate,40.90476703
Argyll and Bute,2001-03,Female,40 to 44,Lower_CI,40.37796692
Argyll and Bute,2001-03,Female,40 to 44,Upper_CI,41.43156714
Argyll and Bute,2001-03,Female,45 to 49,Estimate,36.23398948
Argyll and Bute,2001-03,Female,45 to 49,Lower_CI,35.72645249
Argyll and Bute,2001-03,Female,45 to 49,Upper_CI,36.74152647
Argyll and Bute,2001-03,Female,50 to 54,Estimate,31.74901222
Argyll and Bute,2001-03,Female,50 to 54,Lower_CI,31.27092059
Argyll and Bute,2001-03,Female,50 to 54,Upper_CI,32.22710386
Argyll and Bute,2001-03,Female,55 to 59,Estimate,27.19490324
Argyll and Bute,2001-03,Female,55 to 59,Lower_CI,26.7360133
Argyll and Bute,2001-03,Female,55 to 59,Upper_CI,27.65379318
Argyll and Bute,2001-03,Female,60 to 64,Estimate,22.8558745
Argyll and Bute,2001-03,Female,60 to 64,Lower_CI,22.4212897
Argyll and Bute,2001-03,Female,60 to 64,Upper_CI,23.2904593
Argyll and Bute,2001-03,Female,65 to 69,Estimate,18.68892948
Argyll and Bute,2001-03,Female,65 to 69,Lower_CI,18.28204783
Argyll and Bute,2001-03,Female,65 to 69,Upper_CI,19.09581114
Argyll and Bute,2001-03,Female,70 to 74,Estimate,14.80788262
Argyll and Bute,2001-03,Female,70 to 74,Lower_CI,14.43276089
Argyll and Bute,2001-03,Female,70 to 74,Upper_CI,15.18300435
Argyll and Bute,2001-03,Female,75 to 79,Estimate,11.12221852
Argyll and Bute,2001-03,Female,75 to 79,Lower_CI,10.77435172
Argyll and Bute,2001-03,Female,75 to 79,Upper_CI,11.47008533
Argyll and Bute,2001-03,Female,80 to 84,Estimate,8.294915154
Argyll and Bute,2001-03,Female,80 to 84,Lower_CI,7.973428753
Argyll and Bute,2001-03,Female,80 to 84,Upper_CI,8.616401555
Argyll and Bute,2001-03,Female,85 to 89,Estimate,5.959701121
Argyll and Bute,2001-03,Female,85 to 89,Lower_CI,5.641290707
Argyll and Bute,2001-03,Female,85 to 89,Upper_CI,6.278111534
Argyll and Bute,2001-03,Female,90 and over,Estimate,4.151442308
Argyll and Bute,2001-03,Female,90 and over,Lower_CI,3.752501546
Argyll and Bute,2001-03,Female,90 and over,Upper_CI,4.55038307
City of Edinburgh,2001-03,Male,0,Estimate,74.80237291
City of Edinburgh,2001-03,Male,0,Lower_CI,74.46381061
City of Edinburgh,2001-03,Male,0,Upper_CI,75.14093522
City of Edinburgh,2001-03,Male,1 to 4,Estimate,74.20562165
City of Edinburgh,2001-03,Male,1 to 4,Lower_CI,73.89115245
City of Edinburgh,2001-03,Male,1 to 4,Upper_CI,74.52009084
City of Edinburgh,2001-03,Male,5 to 9,Estimate,70.26008563
City of Edinburgh,2001-03,Male,5 to 9,Lower_CI,69.94902404
City of Edinburgh,2001-03,Male,5 to 9,Upper_CI,70.57114721
City of Edinburgh,2001-03,Male,10 to 14,Estimate,65.26984441
City of Edinburgh,2001-03,Male,10 to 14,Lower_CI,64.95932665
City of Edinburgh,2001-03,Male,10 to 14,Upper_CI,65.58036216
City of Edinburgh,2001-03,Male,15 to 19,Estimate,60.32154371
City of Edinburgh,2001-03,Male,15 to 19,Lower_CI,60.0135381
City of Edinburgh,2001-03,Male,15 to 19,Upper_CI,60.62954931
City of Edinburgh,2001-03,Male,20 to 24,Estimate,55.50826479
City of Edinburgh,2001-03,Male,20 to 24,Lower_CI,55.20808753
City of Edinburgh,2001-03,Male,20 to 24,Upper_CI,55.80844204
City of Edinburgh,2001-03,Male,25 to 29,Estimate,50.68067181
City of Edinburgh,2001-03,Male,25 to 29,Lower_CI,50.38431143
City of Edinburgh,2001-03,Male,25 to 29,Upper_CI,50.9770322
City of Edinburgh,2001-03,Male,30 to 34,Estimate,45.90611092
City of Edinburgh,2001-03,Male,30 to 34,Lower_CI,45.61476728
City of Edinburgh,2001-03,Male,30 to 34,Upper_CI,46.19745455
City of Edinburgh,2001-03,Male,35 to 39,Estimate,41.18584454
City of Edinburgh,2001-03,Male,35 to 39,Lower_CI,40.89987836
City of Edinburgh,2001-03,Male,35 to 39,Upper_CI,41.47181072
City of Edinburgh,2001-03,Male,40 to 44,Estimate,36.48148921
City of Edinburgh,2001-03,Male,40 to 44,Lower_CI,36.20077221
City of Edinburgh,2001-03,Male,40 to 44,Upper_CI,36.76220622
City of Edinburgh,2001-03,Male,45 to 49,Estimate,31.92767942
City of Edinburgh,2001-03,Male,45 to 49,Lower_CI,31.65439161
City of Edinburgh,2001-03,Male,45 to 49,Upper_CI,32.20096723
City of Edinburgh,2001-03,Male,50 to 54,Estimate,27.49386008
City of Edinburgh,2001-03,Male,50 to 54,Lower_CI,27.22967881
City of Edinburgh,2001-03,Male,50 to 54,Upper_CI,27.75804136
City of Edinburgh,2001-03,Male,55 to 59,Estimate,23.23891753
City of Edinburgh,2001-03,Male,55 to 59,Lower_CI,22.98438373
City of Edinburgh,2001-03,Male,55 to 59,Upper_CI,23.49345134
City of Edinburgh,2001-03,Male,60 to 64,Estimate,19.26995836
City of Edinburgh,2001-03,Male,60 to 64,Lower_CI,19.02829936
City of Edinburgh,2001-03,Male,60 to 64,Upper_CI,19.51161735
City of Edinburgh,2001-03,Male,65 to 69,Estimate,15.74321239
City of Edinburgh,2001-03,Male,65 to 69,Lower_CI,15.52068233
City of Edinburgh,2001-03,Male,65 to 69,Upper_CI,15.96574245
City of Edinburgh,2001-03,Male,70 to 74,Estimate,12.35243476
City of Edinburgh,2001-03,Male,70 to 74,Lower_CI,12.14455615
City of Edinburgh,2001-03,Male,70 to 74,Upper_CI,12.56031337
City of Edinburgh,2001-03,Male,75 to 79,Estimate,9.405230449
City of Edinburgh,2001-03,Male,75 to 79,Lower_CI,9.206127197
City of Edinburgh,2001-03,Male,75 to 79,Upper_CI,9.604333701
City of Edinburgh,2001-03,Male,80 to 84,Estimate,7.217624018
City of Edinburgh,2001-03,Male,80 to 84,Lower_CI,7.014019643
City of Edinburgh,2001-03,Male,80 to 84,Upper_CI,7.421228393
City of Edinburgh,2001-03,Male,85 to 89,Estimate,5.325283608
City of Edinburgh,2001-03,Male,85 to 89,Lower_CI,5.087042277
City of Edinburgh,2001-03,Male,85 to 89,Upper_CI,5.563524939
City of Edinburgh,2001-03,Male,90 and over,Estimate,4.078350515
City of Edinburgh,2001-03,Male,90 and over,Lower_CI,3.715381335
City of Edinburgh,2001-03,Male,90 and over,Upper_CI,4.441319696
City of Edinburgh,2001-03,Female,0,Estimate,80.08553626
City of Edinburgh,2001-03,Female,0,Lower_CI,79.76066241
City of Edinburgh,2001-03,Female,0,Upper_CI,80.41041012
City of Edinburgh,2001-03,Female,1 to 4,Estimate,79.51410224
City of Edinburgh,2001-03,Female,1 to 4,Lower_CI,79.2211629
City of Edinburgh,2001-03,Female,1 to 4,Upper_CI,79.80704157
City of Edinburgh,2001-03,Female,5 to 9,Estimate,75.58773526
City of Edinburgh,2001-03,Female,5 to 9,Lower_CI,75.3005039
City of Edinburgh,2001-03,Female,5 to 9,Upper_CI,75.87496663
City of Edinburgh,2001-03,Female,10 to 14,Estimate,70.58773526
City of Edinburgh,2001-03,Female,10 to 14,Lower_CI,70.3005039
City of Edinburgh,2001-03,Female,10 to 14,Upper_CI,70.87496663
City of Edinburgh,2001-03,Female,15 to 19,Estimate,65.6470503
City of Edinburgh,2001-03,Female,15 to 19,Lower_CI,65.36351712
City of Edinburgh,2001-03,Female,15 to 19,Upper_CI,65.93058349
City of Edinburgh,2001-03,Female,20 to 24,Estimate,60.7266267
City of Edinburgh,2001-03,Female,20 to 24,Lower_CI,60.44705902
City of Edinburgh,2001-03,Female,20 to 24,Upper_CI,61.00619438
City of Edinburgh,2001-03,Female,25 to 29,Estimate,55.81028248
City of Edinburgh,2001-03,Female,25 to 29,Lower_CI,55.53285534
City of Edinburgh,2001-03,Female,25 to 29,Upper_CI,56.08770962
City of Edinburgh,2001-03,Female,30 to 34,Estimate,50.87560113
City of Edinburgh,2001-03,Female,30 to 34,Lower_CI,50.59995213
City of Edinburgh,2001-03,Female,30 to 34,Upper_CI,51.15125013
City of Edinburgh,2001-03,Female,35 to 39,Estimate,46.00779005
City of Edinburgh,2001-03,Female,35 to 39,Lower_CI,45.73534398
City of Edinburgh,2001-03,Female,35 to 39,Upper_CI,46.28023612
City of Edinburgh,2001-03,Female,40 to 44,Estimate,41.20027755
City of Edinburgh,2001-03,Female,40 to 44,Lower_CI,40.93212343
City of Edinburgh,2001-03,Female,40 to 44,Upper_CI,41.46843168
City of Edinburgh,2001-03,Female,45 to 49,Estimate,36.45711714
City of Edinburgh,2001-03,Female,45 to 49,Lower_CI,36.19444034
City of Edinburgh,2001-03,Female,45 to 49,Upper_CI,36.71979394
City of Edinburgh,2001-03,Female,50 to 54,Estimate,31.87816013
City of Edinburgh,2001-03,Female,50 to 54,Lower_CI,31.62499765
City of Edinburgh,2001-03,Female,50 to 54,Upper_CI,32.13132261
City of Edinburgh,2001-03,Female,55 to 59,Estimate,27.45009979
City of Edinburgh,2001-03,Female,55 to 59,Lower_CI,27.20791429
City of Edinburgh,2001-03,Female,55 to 59,Upper_CI,27.69228528
City of Edinburgh,2001-03,Female,60 to 64,Estimate,23.18693966
City of Edinburgh,2001-03,Female,60 to 64,Lower_CI,22.95902742
City of Edinburgh,2001-03,Female,60 to 64,Upper_CI,23.4148519
City of Edinburgh,2001-03,Female,65 to 69,Estimate,19.12266032
City of Edinburgh,2001-03,Female,65 to 69,Lower_CI,18.91309366
City of Edinburgh,2001-03,Female,65 to 69,Upper_CI,19.33222697
City of Edinburgh,2001-03,Female,70 to 74,Estimate,15.29923433
City of Edinburgh,2001-03,Female,70 to 74,Lower_CI,15.10792126
City of Edinburgh,2001-03,Female,70 to 74,Upper_CI,15.49054739
City of Edinburgh,2001-03,Female,75 to 79,Estimate,11.76893943
City of Edinburgh,2001-03,Female,75 to 79,Lower_CI,11.59258226
City of Edinburgh,2001-03,Female,75 to 79,Upper_CI,11.9452966
City of Edinburgh,2001-03,Female,80 to 84,Estimate,8.867530185
City of Edinburgh,2001-03,Female,80 to 84,Lower_CI,8.70209204
City of Edinburgh,2001-03,Female,80 to 84,Upper_CI,9.032968331
City of Edinburgh,2001-03,Female,85 to 89,Estimate,6.289596517
City of Edinburgh,2001-03,Female,85 to 89,Lower_CI,6.123468588
City of Edinburgh,2001-03,Female,85 to 89,Upper_CI,6.455724446
City of Edinburgh,2001-03,Female,90 and over,Estimate,4.269628728
City of Edinburgh,2001-03,Female,90 and over,Lower_CI,4.063172779
City of Edinburgh,2001-03,Female,90 and over,Upper_CI,4.476084677
Clackmannanshire,2001-03,Male,0,Estimate,73.54513493
Clackmannanshire,2001-03,Male,0,Lower_CI,72.48900798
Clackmannanshire,2001-03,Male,0,Upper_CI,74.60126189
Clackmannanshire,2001-03,Male,1 to 4,Estimate,73.03184888
Clackmannanshire,2001-03,Male,1 to 4,Lower_CI,72.05869799
Clackmannanshire,2001-03,Male,1 to 4,Upper_CI,74.00499977
Clackmannanshire,2001-03,Male,5 to 9,Estimate,69.03184888
Clackmannanshire,2001-03,Male,5 to 9,Lower_CI,68.05869799
Clackmannanshire,2001-03,Male,5 to 9,Upper_CI,70.00499977
Clackmannanshire,2001-03,Male,10 to 14,Estimate,64.03184888
Clackmannanshire,2001-03,Male,10 to 14,Lower_CI,63.05869799
Clackmannanshire,2001-03,Male,10 to 14,Upper_CI,65.00499977
Clackmannanshire,2001-03,Male,15 to 19,Estimate,59.15396011
Clackmannanshire,2001-03,Male,15 to 19,Lower_CI,58.19370651
Clackmannanshire,2001-03,Male,15 to 19,Upper_CI,60.11421371
Clackmannanshire,2001-03,Male,20 to 24,Estimate,54.2740915
Clackmannanshire,2001-03,Male,20 to 24,Lower_CI,53.32634539
Clackmannanshire,2001-03,Male,20 to 24,Upper_CI,55.2218376
Clackmannanshire,2001-03,Male,25 to 29,Estimate,50.00639831
Clackmannanshire,2001-03,Male,25 to 29,Lower_CI,49.1497323
Clackmannanshire,2001-03,Male,25 to 29,Upper_CI,50.86306431
Clackmannanshire,2001-03,Male,30 to 34,Estimate,45.43279245
Clackmannanshire,2001-03,Male,30 to 34,Lower_CI,44.62878024
Clackmannanshire,2001-03,Male,30 to 34,Upper_CI,46.23680465
Clackmannanshire,2001-03,Male,35 to 39,Estimate,40.60198572
Clackmannanshire,2001-03,Male,35 to 39,Lower_CI,39.81208722
Clackmannanshire,2001-03,Male,35 to 39,Upper_CI,41.39188421
Clackmannanshire,2001-03,Male,40 to 44,Estimate,35.90113766
Clackmannanshire,2001-03,Male,40 to 44,Lower_CI,35.12959596
Clackmannanshire,2001-03,Male,40 to 44,Upper_CI,36.67267936
Clackmannanshire,2001-03,Male,45 to 49,Estimate,31.57257866
Clackmannanshire,2001-03,Male,45 to 49,Lower_CI,30.83831448
Clackmannanshire,2001-03,Male,45 to 49,Upper_CI,32.30684283
Clackmannanshire,2001-03,Male,50 to 54,Estimate,26.90271014
Clackmannanshire,2001-03,Male,50 to 54,Lower_CI,26.18649547
Clackmannanshire,2001-03,Male,50 to 54,Upper_CI,27.61892481
Clackmannanshire,2001-03,Male,55 to 59,Estimate,22.59685295
Clackmannanshire,2001-03,Male,55 to 59,Lower_CI,21.90626071
Clackmannanshire,2001-03,Male,55 to 59,Upper_CI,23.28744518
Clackmannanshire,2001-03,Male,60 to 64,Estimate,18.66224924
Clackmannanshire,2001-03,Male,60 to 64,Lower_CI,18.00261549
Clackmannanshire,2001-03,Male,60 to 64,Upper_CI,19.32188299
Clackmannanshire,2001-03,Male,65 to 69,Estimate,15.0444528
Clackmannanshire,2001-03,Male,65 to 69,Lower_CI,14.43178655
Clackmannanshire,2001-03,Male,65 to 69,Upper_CI,15.65711905
Clackmannanshire,2001-03,Male,70 to 74,Estimate,11.62305141
Clackmannanshire,2001-03,Male,70 to 74,Lower_CI,11.05022242
Clackmannanshire,2001-03,Male,70 to 74,Upper_CI,12.19588041
Clackmannanshire,2001-03,Male,75 to 79,Estimate,8.66691222
Clackmannanshire,2001-03,Male,75 to 79,Lower_CI,8.125420638
Clackmannanshire,2001-03,Male,75 to 79,Upper_CI,9.208403801
Clackmannanshire,2001-03,Male,80 to 84,Estimate,6.2960371
Clackmannanshire,2001-03,Male,80 to 84,Lower_CI,5.781957262
Clackmannanshire,2001-03,Male,80 to 84,Upper_CI,6.810116938
Clackmannanshire,2001-03,Male,85 to 89,Estimate,4.315318818
Clackmannanshire,2001-03,Male,85 to 89,Lower_CI,3.754534594
Clackmannanshire,2001-03,Male,85 to 89,Upper_CI,4.876103042
Clackmannanshire,2001-03,Male,90 and over,Estimate,3.25
Clackmannanshire,2001-03,Male,90 and over,Lower_CI,2.242814565
Clackmannanshire,2001-03,Male,90 and over,Upper_CI,4.257185435
Clackmannanshire,2001-03,Female,0,Estimate,78.59616366
Clackmannanshire,2001-03,Female,0,Lower_CI,77.59448747
Clackmannanshire,2001-03,Female,0,Upper_CI,79.59783985
Clackmannanshire,2001-03,Female,1 to 4,Estimate,78.16210572
Clackmannanshire,2001-03,Female,1 to 4,Lower_CI,77.2846004
Clackmannanshire,2001-03,Female,1 to 4,Upper_CI,79.03961104
Clackmannanshire,2001-03,Female,5 to 9,Estimate,74.16210572
Clackmannanshire,2001-03,Female,5 to 9,Lower_CI,73.2846004
Clackmannanshire,2001-03,Female,5 to 9,Upper_CI,75.03961104
Clackmannanshire,2001-03,Female,10 to 14,Estimate,69.16210572
Clackmannanshire,2001-03,Female,10 to 14,Lower_CI,68.2846004
Clackmannanshire,2001-03,Female,10 to 14,Upper_CI,70.03961104
Clackmannanshire,2001-03,Female,15 to 19,Estimate,64.22824532
Clackmannanshire,2001-03,Female,15 to 19,Lower_CI,63.35949752
Clackmannanshire,2001-03,Female,15 to 19,Upper_CI,65.09699313
Clackmannanshire,2001-03,Female,20 to 24,Estimate,59.36649447
Clackmannanshire,2001-03,Female,20 to 24,Lower_CI,58.51719299
Clackmannanshire,2001-03,Female,20 to 24,Upper_CI,60.21579596
Clackmannanshire,2001-03,Female,25 to 29,Estimate,54.58252522
Clackmannanshire,2001-03,Female,25 to 29,Lower_CI,53.76593767
Clackmannanshire,2001-03,Female,25 to 29,Upper_CI,55.39911277
Clackmannanshire,2001-03,Female,30 to 34,Estimate,49.77520937
Clackmannanshire,2001-03,Female,30 to 34,Lower_CI,48.9852475
Clackmannanshire,2001-03,Female,30 to 34,Upper_CI,50.56517125
Clackmannanshire,2001-03,Female,35 to 39,Estimate,44.77520937
Clackmannanshire,2001-03,Female,35 to 39,Lower_CI,43.9852475
Clackmannanshire,2001-03,Female,35 to 39,Upper_CI,45.56517125
Clackmannanshire,2001-03,Female,40 to 44,Estimate,39.88069521
Clackmannanshire,2001-03,Female,40 to 44,Lower_CI,39.09783284
Clackmannanshire,2001-03,Female,40 to 44,Upper_CI,40.66355759
Clackmannanshire,2001-03,Female,45 to 49,Estimate,35.1791836
Clackmannanshire,2001-03,Female,45 to 49,Lower_CI,34.41474474
Clackmannanshire,2001-03,Female,45 to 49,Upper_CI,35.94362245
Clackmannanshire,2001-03,Female,50 to 54,Estimate,30.43782375
Clackmannanshire,2001-03,Female,50 to 54,Lower_CI,29.68864003
Clackmannanshire,2001-03,Female,50 to 54,Upper_CI,31.18700748
Clackmannanshire,2001-03,Female,55 to 59,Estimate,25.91475929
Clackmannanshire,2001-03,Female,55 to 59,Lower_CI,25.18590546
Clackmannanshire,2001-03,Female,55 to 59,Upper_CI,26.64361311
Clackmannanshire,2001-03,Female,60 to 64,Estimate,21.65045554
Clackmannanshire,2001-03,Female,60 to 64,Lower_CI,20.94785431
Clackmannanshire,2001-03,Female,60 to 64,Upper_CI,22.35305676
Clackmannanshire,2001-03,Female,65 to 69,Estimate,17.78870742
Clackmannanshire,2001-03,Female,65 to 69,Lower_CI,17.12772691
Clackmannanshire,2001-03,Female,65 to 69,Upper_CI,18.44968792
Clackmannanshire,2001-03,Female,70 to 74,Estimate,14.36924035
Clackmannanshire,2001-03,Female,70 to 74,Lower_CI,13.75780326
Clackmannanshire,2001-03,Female,70 to 74,Upper_CI,14.98067745
Clackmannanshire,2001-03,Female,75 to 79,Estimate,11.34959965
Clackmannanshire,2001-03,Female,75 to 79,Lower_CI,10.78574519
Clackmannanshire,2001-03,Female,75 to 79,Upper_CI,11.9134541
Clackmannanshire,2001-03,Female,80 to 84,Estimate,8.329983945
Clackmannanshire,2001-03,Female,80 to 84,Lower_CI,7.786492292
Clackmannanshire,2001-03,Female,80 to 84,Upper_CI,8.873475598
Clackmannanshire,2001-03,Female,85 to 89,Estimate,6.05662259
Clackmannanshire,2001-03,Female,85 to 89,Lower_CI,5.456194764
Clackmannanshire,2001-03,Female,85 to 89,Upper_CI,6.657050416
Clackmannanshire,2001-03,Female,90 and over,Estimate,4.584070796
Clackmannanshire,2001-03,Female,90 and over,Lower_CI,3.738853909
Clackmannanshire,2001-03,Female,90 and over,Upper_CI,5.429287684
Dumfries and Galloway,2001-03,Male,0,Estimate,74.80679354
Dumfries and Galloway,2001-03,Male,0,Lower_CI,74.17046875
Dumfries and Galloway,2001-03,Male,0,Upper_CI,75.44311834
Dumfries and Galloway,2001-03,Male,1 to 4,Estimate,74.36583665
Dumfries and Galloway,2001-03,Male,1 to 4,Lower_CI,73.79107395
Dumfries and Galloway,2001-03,Male,1 to 4,Upper_CI,74.94059934
Dumfries and Galloway,2001-03,Male,5 to 9,Estimate,70.49520574
Dumfries and Galloway,2001-03,Male,5 to 9,Lower_CI,69.93357239
Dumfries and Galloway,2001-03,Male,5 to 9,Upper_CI,71.05683909
Dumfries and Galloway,2001-03,Male,10 to 14,Estimate,65.49520574
Dumfries and Galloway,2001-03,Male,10 to 14,Lower_CI,64.93357239
Dumfries and Galloway,2001-03,Male,10 to 14,Upper_CI,66.05683909
Dumfries and Galloway,2001-03,Male,15 to 19,Estimate,60.58229388
Dumfries and Galloway,2001-03,Male,15 to 19,Lower_CI,60.02640658
Dumfries and Galloway,2001-03,Male,15 to 19,Upper_CI,61.13818118
Dumfries and Galloway,2001-03,Male,20 to 24,Estimate,55.84632431
Dumfries and Galloway,2001-03,Male,20 to 24,Lower_CI,55.30835789
Dumfries and Galloway,2001-03,Male,20 to 24,Upper_CI,56.38429073
Dumfries and Galloway,2001-03,Male,25 to 29,Estimate,51.26754601
Dumfries and Galloway,2001-03,Male,25 to 29,Lower_CI,50.76935225
Dumfries and Galloway,2001-03,Male,25 to 29,Upper_CI,51.76573977
Dumfries and Galloway,2001-03,Male,30 to 34,Estimate,46.6661365
Dumfries and Galloway,2001-03,Male,30 to 34,Lower_CI,46.20373705
Dumfries and Galloway,2001-03,Male,30 to 34,Upper_CI,47.12853594
Dumfries and Galloway,2001-03,Male,35 to 39,Estimate,42.06316522
Dumfries and Galloway,2001-03,Male,35 to 39,Lower_CI,41.6247405
Dumfries and Galloway,2001-03,Male,35 to 39,Upper_CI,42.50158994
Dumfries and Galloway,2001-03,Male,40 to 44,Estimate,37.40886757
Dumfries and Galloway,2001-03,Male,40 to 44,Lower_CI,36.98572456
Dumfries and Galloway,2001-03,Male,40 to 44,Upper_CI,37.83201059
Dumfries and Galloway,2001-03,Male,45 to 49,Estimate,32.83071358
Dumfries and Galloway,2001-03,Male,45 to 49,Lower_CI,32.4242706
Dumfries and Galloway,2001-03,Male,45 to 49,Upper_CI,33.23715657
Dumfries and Galloway,2001-03,Male,50 to 54,Estimate,28.33350629
Dumfries and Galloway,2001-03,Male,50 to 54,Lower_CI,27.94547267
Dumfries and Galloway,2001-03,Male,50 to 54,Upper_CI,28.72153992
Dumfries and Galloway,2001-03,Male,55 to 59,Estimate,23.95128324
Dumfries and Galloway,2001-03,Male,55 to 59,Lower_CI,23.5793135
Dumfries and Galloway,2001-03,Male,55 to 59,Upper_CI,24.32325297
Dumfries and Galloway,2001-03,Male,60 to 64,Estimate,19.82218392
Dumfries and Galloway,2001-03,Male,60 to 64,Lower_CI,19.46867076
Dumfries and Galloway,2001-03,Male,60 to 64,Upper_CI,20.17569707
Dumfries and Galloway,2001-03,Male,65 to 69,Estimate,16.15070537
